climber_id,LAST,FIRST,Gender,Nation,Last_active,YOB
2733,Cerezaru,Florentina,female,ROU,1998-07-16,
2789,Tikhvinski,Alexei,male,RUS,1998-07-16,
2820,Koll,Sabine,female,AUT,1998-07-16,
2973,Rybalkin,Evgeny,male,RUS,1998-07-16,
2980,Skrinnik,Denis,male,UKR,1998-07-16,
3020,Verchukov,Denis,male,UKR,1998-07-16,
3291,Necherzynski-Nic.,Angr.,male,POL,1998-07-16,
3292,Khramzov,Alexandre,male,KAZ,1998-07-16,
3293,Kudin,Ehor,male,UKR,1998-07-16,
3295,Kukharchuk,Volodim.,male,UKR,1998-07-16,
3296,Doroshenko,Serhii,male,UKR,1998-07-16,
3297,Medvedev,Maxim,male,KAZ,1998-07-16,
3299,Snegirev,Pavel,male,KAZ,1998-07-16,
3300,Savitch,Alexei,male,BLR,1998-07-16,
3305,Miikka,Hakari,male,FIN,1998-07-16,
3306,Mdivani,Batho,male,GEO,1998-07-16,
3307,Malaia,Inna,female,UKR,1998-07-16,
3309,Daigle,David,male,NOR,1998-07-16,
3310,Rudenkyi,Serghii,male,UKR,1998-07-16,
3312,Bartosz,Marta,female,POL,1998-07-16,
3313,Syvokon,Maryna,female,UKR,1998-07-16,
17,Chevalier,Antoine,male,FRA,1998-07-12,
148,Roumegoux,Christian,male,FRA,1998-07-12,1964
196,Menelli,Didier,male,FRA,1998-07-12,
235,Siguier,Eric,male,FRA,1998-07-12,
263,Hurtado,Fabien,male,FRA,1998-07-12,
277,Rousset,Franck,male,FRA,1998-07-12,
289,Valran,Sébastien,male,FRA,1998-07-12,
436,Linck,Joseph,male,FRA,1998-07-12,
517,Haas,Laurent,male,FRA,1998-07-12,
639,Wigore,Menno,male,NED,1998-07-12,
666,Coenen,Oliver,male,BEL,1998-07-12,
675,Trioux,Olivier,male,FRA,1998-07-12,
684,Bollinger,Pierre,male,FRA,1998-07-12,
727,Poiget,Pierre,male,FRA,1998-07-12,
1007,Jarry,Anne,female,FRA,1998-07-12,
258,Fender,Florian,male,AUT,1998-07-11,1979
1035,Klemencic,Blaza,female,SLO,1998-07-11,
2557,Gatti,Stefano,male,ITA,1998-07-11,1981
2760,Ilgasheva,Olga,female,RUS,1998-07-11,
2767,Feldsherova,Tatiana,female,RUS,1998-07-11,
2772,Hammerer,Birgit,female,AUT,1998-07-11,
2812,Randl,Jorg,male,AUT,1998-07-11,
2813,Isele,Marcel,male,AUT,1998-07-11,
2814,Wilhelm,Armin,male,AUT,1998-07-11,
2815,Efremov,Igor,male,RUS,1998-07-11,
2818,Konev,Mikhail,male,RUS,1998-07-11,
1219,Potesilova,Lucie,female,CZE,1998-07-04,
2502,Navarro,Ernesto,male,ESP,1998-07-04,
2506,Lagonigro,Furio,male,ITA,1998-07-04,1980
2571,Machkine,Anton,male,RUS,1998-07-04,
2715,Sghedoni,Silvia,female,ITA,1998-07-04,1980
1921,Schlögel,Christian,male,GER,1998-06-12,
2552,Bigler,Roland,male,SUI,1998-06-12,
2643,Bergmark,Björn,male,SWE,1998-06-12,
2734,Dale,Helen,female,GBR,1998-06-12,
2788,Guillaud,Frédéric,male,FRA,1998-06-12,
2801,Kiriliouk,Evgueni,male,RUS,1998-06-12,
2808,Fälth,Karin,female,SWE,1998-06-12,
3892,Boéchat,Chloé,female,SUI,1998-05-17,
3893,Brand,Cindy,female,SUI,1998-05-17,
3898,Vernier,Edwige,female,SUI,1998-05-17,
3904,Schmitter,Julie,female,SUI,1998-05-17,
3907,Mastrogiaco,Lydia,female,SUI,1998-05-17,
3909,Mutti,Loranne,female,SUI,1998-05-17,
3919,Veya,Nadia,female,SUI,1998-05-17,
3920,Favre,Oriane,female,SUI,1998-05-17,
3921,Niederhauser,Ornelia,female,SUI,1998-05-17,
4378,Rossé,Jérome,male,SUI,1998-05-17,
4382,Scherrer,Luc,male,SUI,1998-05-17,
4384,Beltzüng,Nathanaël,male,SUI,1998-05-17,
4394,Grossrieder,Stéphane,male,SUI,1998-05-17,
4400,Fluhr,Yann,male,SUI,1998-05-17,
4431,Membrez,Cedric,male,SUI,1998-05-17,
4503,Lehmann,Jean-Luc,male,SUI,1998-05-17,
4509,Schaffner,Julien,male,SUI,1998-05-17,
4510,Steulet,Jules,male,SUI,1998-05-17,
4554,Yildirim,Mickael,male,SUI,1998-05-17,
4562,Trede,Nico,male,SUI,1998-05-17,
4575,Leu,Pierrick,male,SUI,1998-05-17,
4578,Moser,Pascal,male,SUI,1998-05-17,
4635,Favre,Yann,male,SUI,1998-05-17,
4365,Jakob,Christoph,male,SUI,1998-05-16,
4440,Gelmi,Danino,male,SUI,1998-05-16,
4461,Guntli,Fabian,male,SUI,1998-05-16,
4533,Buchmann,Marc,male,SUI,1998-05-16,
4597,Calisti,Sandro,male,SUI,1998-05-16,
1806,Bohlaender,Silvia,female,GER,1998-05-09,
1899,Wehrenbrecht,Birger,male,GER,1998-05-09,1981
2055,Zühlke,Johannes,male,GER,1998-05-09,1979
2177,Morstadt,Peter,male,GER,1998-05-09,
2332,Thiere,Wolfgang,male,GER,1998-05-09,1979
2359,Böhme,Viola,female,GER,1998-05-09,1980
2403,Hundenborn,Darius,male,GER,1998-05-09,1983
2422,Raimann,Matthias,male,GER,1998-05-09,1985
2436,Hohberg,Tarek,male,GER,1998-05-09,1984
2472,Schüler,Vivian,male,GER,1998-05-09,1981
518,Johnsen,Leif Henning Broch,male,NOR,1998-04-03,1974
617,Reimers,Martin,male,NOR,1998-04-03,1968
663,Boulavko,Oleg,male,RUS,1998-04-03,1971
1037,Nilsson,Brigitta,female,SWE,1998-04-03,
1238,Drlikova,Michaela,female,CZE,1998-04-03,1972
1279,Verbeek,Mirjam,female,NED,1998-04-03,1970
1283,Yarokh,Maria,female,UKR,1998-04-03,
2850,Corbej,Florin,male,ROU,1998-04-03,
1789,Ulmen,Martina,female,GER,1998-02-28,
2282,Rösch,Thomas,male,GER,1998-02-28,
2381,Pöschke,Martin,male,GER,1998-02-28,
2442,Dreher,Benjamin,male,GER,1998-02-28,1982
3730,Wittwer,Andrea,female,SUI,1998-02-15,
3765,Blum,Franziska,female,SUI,1998-02-15,
3780,Fässler,Heidi,female,SUI,1998-02-15,
3799,Neiger,Kathrin,female,SUI,1998-02-15,
3851,Cicoleccia,Savina,female,SUI,1998-02-15,
3887,Mauthon,Audrey,female,SUI,1998-02-15,
3889,Stoll,Aurélie,female,SUI,1998-02-15,
3890,Aeschimann,Camille,female,SUI,1998-02-15,
3894,Salamin,Cindy,female,SUI,1998-02-15,
3902,Stucki,Isabelle,female,SUI,1998-02-15,
3903,Von Däniken,Isaline,female,SUI,1998-02-15,
3906,Christina,Loryn,female,SUI,1998-02-15,
3908,Monney,Laura,female,SUI,1998-02-15,
3910,Chedel,Marina,female,SUI,1998-02-15,
3912,Krüger,Maureen,female,SUI,1998-02-15,
3917,Stoppa,Nadine,female,SUI,1998-02-15,
3918,Triscone,Natacha,female,SUI,1998-02-15,
3924,Stucki,Ramona,female,SUI,1998-02-15,
3925,Stoppa,Roxane,female,SUI,1998-02-15,
3926,Biedermann,Sabine,female,SUI,1998-02-15,
3931,Liehard,Sandrine,female,SUI,1998-02-15,
3933,Biedermann,Tanja,female,SUI,1998-02-15,
3937,Corinne,Caron,female,SUI,1998-02-15,
3951,Suter-Meyer,Tania,female,SUI,1998-02-15,
4065,Krüger,Dirk,male,SUI,1998-02-15,
4071,Mörlen,Daniel,male,SUI,1998-02-15,
4252,Kummer,Ralph,male,SUI,1998-02-15,
4314,Reber,Urs,male,SUI,1998-02-15,
4402,Asencio,Antoine,male,SUI,1998-02-15,
4408,Pittet,Aurélien,male,SUI,1998-02-15,
4416,Forter,Bastien,male,SUI,1998-02-15,
4421,Vasey,Baptiste,male,SUI,1998-02-15,
4432,Schaller,Cédric,male,SUI,1998-02-15,
4434,Abplanalp,Dominic,male,SUI,1998-02-15,1980
4436,Aranda,Diego,male,SUI,1998-02-15,
4444,Ludi,Damien,male,SUI,1998-02-15,
4459,Favri,Frédéric,male,SUI,1998-02-15,
4466,Moreno,Fabian,male,SUI,1998-02-15,
4479,Cariddi,Guiseppe,male,SUI,1998-02-15,
4483,Giacometti,Gian-Andrea,male,SUI,1998-02-15,
4487,Pittet,Guillaume,male,SUI,1998-02-15,
4489,Stevens,Gabriel,male,SUI,1998-02-15,
4492,Stucki,Hanspeter,male,SUI,1998-02-15,
4507,Raymond,Julien,male,SUI,1998-02-15,
4515,Graz,Kevin,male,SUI,1998-02-15,
4523,Weber,Lukas,male,SUI,1998-02-15,
4529,Biedermann,Marc,male,SUI,1998-02-15,
4535,Chedel,Marco,male,SUI,1998-02-15,
4539,Egli,Michi,male,SUI,1998-02-15,
4540,Egli,Mathias,male,SUI,1998-02-15,
4568,Barillier,Philippe,male,SUI,1998-02-15,
4569,Bouillaume,Patrick,male,SUI,1998-02-15,
4574,Gerber,Patrick,male,SUI,1998-02-15,
4583,Holtz,Quentin,male,SUI,1998-02-15,
4584,Boder,Renaud,male,SUI,1998-02-15,
4593,Wiedmer,Roger,male,SUI,1998-02-15,
4595,Boder,Sébastien,male,SUI,1998-02-15,
4611,Stucki,Stefan,male,SUI,1998-02-15,
4615,Wagner,Sébastien,male,SUI,1998-02-15,
4621,Schlosser,Timothée,male,SUI,1998-02-15,
4623,Trepp,Tenzin,male,SUI,1998-02-15,
4624,Weiss,Tristan,male,SUI,1998-02-15,
4630,Raxmond,Vincent,male,SUI,1998-02-15,
4631,Santos,Victor,male,SUI,1998-02-15,
4632,Von Däniken,Valérian,male,SUI,1998-02-15,
4634,Füllemann,Yann,male,SUI,1998-02-15,
4696,Zilioli,Damien,male,SUI,1998-02-15,
4707,Gernery,Gregory,male,SUI,1998-02-15,
4734,Charrot,Laurent,male,SUI,1998-02-15,
4766,Peterhans,Mathias,male,SUI,1998-02-15,
4792,Neiger,Peter,male,SUI,1998-02-15,
4829,Roberts,Scott,male,SUI,1998-02-15,
4832,Vo,Son,male,SUI,1998-02-15,
3742,Grossrieder,Carine,female,SUI,1998-02-14,
3936,Planas,Aline,female,SUI,1998-02-14,
4508,Rey,Julien,male,SUI,1998-02-14,
4520,Winkler,Laurent,male,SUI,1998-02-14,
4659,Fracheboud,Blaise,male,SUI,1998-02-14,
4667,Cyrille,Albasini,male,SUI,1998-02-14,
4699,Beaud,François,male,SUI,1998-02-14,
4718,Burghalter,Johann,male,SUI,1998-02-14,
4768,RhÃªme,Martin,male,SUI,1998-02-14,
113,Bloch,Chris,male,USA,1997-11-29,1971
307,Miller,Garth,male,AUS,1997-11-29,1975
342,Pöyry,Henri,male,FIN,1997-11-29,1975
367,Pou,Iker,male,ESP,1997-11-29,
415,Hawkins,Justin,male,RSA,1997-11-29,
590,Lama,Martin,male,AUS,1997-11-29,
591,Lea,Michael,male,GBR,1997-11-29,1963
701,Gisler,Pascal,male,SUI,1997-11-29,1976
811,Fürst,Stefan,male,AUT,1997-11-29,1969
870,Caldwell,Tommy,male,USA,1997-11-29,1978
901,Mitchell,Tony,male,GBR,1997-11-29,
1049,French,Catherine,female,GBR,1997-11-29,
1074,Colliere,Dominique,female,FRA,1997-11-29,1971
1168,Steindl,Irene,female,AUT,1997-11-29,1970
1242,Guillet,Marie,female,FRA,1997-11-29,1976
1247,Hurni,Michell,female,USA,1997-11-29,1966
1282,Wille,Monika,female,AUT,1997-11-29,1980
48,Pacek,Anton,male,SVK,1997-11-22,1964
127,Eichinger,Clemens,male,AUT,1997-11-22,1978
460,Stöckl,Josef,male,AUT,1997-11-22,1973
472,Branford,Kevin,male,USA,1997-11-22,1979
751,Brunel,Ralph,male,ITA,1997-11-22,1977
1038,Rodden,Beth,female,USA,1997-11-22,1980
1096,Kopylova,Elena,female,RUS,1997-11-22,1977
1210,Grenard,Lizz,female,USA,1997-11-22,1965
1258,Monschein,Manuela,female,AUT,1997-11-22,1973
1309,Bechyne,Oliwia,female,POL,1997-11-22,1975
601,Mussov,Metin,male,BUL,1997-11-21,1971
1433,Lammar,Anne,,BEL,1997-11-21,
1438,Murray,Alan,,GBR,1997-11-21,
1449,Branford,Bill,,USA,1997-11-21,
1454,Korff,Bart,,NED,1997-11-21,
1494,Cantamessa,Giovanni,,ITA,1997-11-21,
1496,Desroy,Graham,,GBR,1997-11-21,
1499,Madlener,Gabi,,SUI,1997-11-21,
1507,Burscha,Hans,,AUT,1997-11-21,
1532,Kim,Joung-Gon,,KOR,1997-11-21,
1536,Lehtinen,Jyrki,,FIN,1997-11-21,
1538,Mayolas,Josep,,ESP,1997-11-21,
1555,Gourtchiani,Lado,,GEO,1997-11-21,
1608,Petrov,Peter,,BUL,1997-11-21,
1617,Klausner,Rudi,,GER,1997-11-21,
1623,Rodden,Robert,,USA,1997-11-21,
1625,Sansoz,Richard,,FRA,1997-11-21,
1642,Petrov,Stefan,,BUL,1997-11-21,
1652,Volkov,Sviatoslav,,RUS,1997-11-21,
1657,Järvinen,Tero,,FIN,1997-11-21,
1667,Kolomytsev,Vladimir,,RUS,1997-11-21,
1668,Malamid,Vladimir,,RUS,1997-11-21,
1674,Kunz,Walter,,GER,1997-11-21,
243,Zvonnarev,Evgeni,male,KAZ,1997-11-14,1979
373,Tsaousis,Ioannis,male,GRE,1997-11-14,
467,Verschoten,Jan,male,BEL,1997-11-14,
527,Pulnik,Lukasz,male,POL,1997-11-14,1978
1564,Berger,Maxianne,,FRA,1997-11-14,
1595,Boiko,Olga,,RUS,1997-11-14,
1624,Ruiga,Rudolf,,RUS,1997-11-14,
1660,Samolina,Tamara,,RUS,1997-11-14,
2306,Lindenthal,Ulrich,male,GER,1997-11-14,1980
2476,Cieminski,Alex,male,USA,1997-11-14,
2479,Harper,Alex,male,GBR,1997-11-14,
2489,Declerfayt,Cédric,male,BEL,1997-11-14,
2493,Andersson,Daniel,male,SWE,1997-11-14,
2496,Gable,Dan,male,CAN,1997-11-14,
2504,Tchernychev,Evgueni,male,RUS,1997-11-14,
2505,Craciunean,Florin,male,ROU,1997-11-14,
2530,Lind,Lasse,male,FIN,1997-11-14,
2540,Woszczyna,Marcin,male,POL,1997-11-14,
2542,Bertrand,Nicolas,male,BEL,1997-11-14,
2564,Vialy,Vitalyi,male,UKR,1997-11-14,
2595,Randl,Hansjörg,male,AUT,1997-11-14,
2598,Heilig,Jason,male,USA,1997-11-14,
2599,Megahy,Justin,male,CAN,1997-11-14,
2615,Wickwire,Mike,male,USA,1997-11-14,
2617,De Vial,Nicolas,male,FRA,1997-11-14,
2634,Zoline,Serguei,male,RUS,1997-11-14,
2655,Solarik,Frank,male,CAN,1997-11-14,
2658,Garretson,Greg,male,USA,1997-11-14,
2663,Havel,Jan,male,CZE,1997-11-14,
2670,Derkinderen,Kasper,male,BEL,1997-11-14,
2671,Vigouroux,Laurent,male,FRA,1997-11-14,
2672,Christon,Mike,male,USA,1997-11-14,
2681,Beall,Richard,male,USA,1997-11-14,
2686,Trotter,Sonnie,male,CAN,1997-11-14,
2687,Tsioutsios,Spyridon,male,GRE,1997-11-14,
2690,Strejskal,Tomas,male,SVK,1997-11-14,
2697,Lecomte,Cécile,female,FRA,1997-11-14,
2709,Tuncheva,Nikolina,female,BUL,1997-11-14,
2713,Kukuverova,Petja,female,BUL,1997-11-14,
2714,Eder,Simone,female,AUT,1997-11-14,
2718,Sturman,Shena,female,USA,1997-11-14,
2720,Zink,Valerie,female,CAN,1997-11-14,
2721,Graystone,Ashley,female,CAN,1997-11-14,
2725,Seiringer,Cordula,female,AUT,1997-11-14,
2738,Dragan,Ioana M.,female,ROU,1997-11-14,
2740,Coddens,Judith,female,BEL,1997-11-14,
2744,Boustead,Lasey,female,USA,1997-11-14,
2753,Midy,Marie-Anne,female,FRA,1997-11-14,
2757,Rodriguez,Nina,female,USA,1997-11-14,
2765,Spohn,Sarah,female,USA,1997-11-14,
2771,Collins,Amy,female,USA,1997-11-14,
2776,Dambel,Elodie,female,FRA,1997-11-14,
2778,Cochrane,Lisa,female,USA,1997-11-14,
2780,Long,Maribeth,female,USA,1997-11-14,
2781,Ilies,Raluca,female,ROU,1997-11-14,
2785,Carroll,Theresa,female,CAN,1997-11-14,
2960,Chalyguine,Alexey,male,RUS,1997-11-14,
3017,Mihina,Martina,female,CRO,1997-11-14,
124,Driever,Christoph,male,GER,1997-11-13,
865,Zidan,Stanko,male,SLO,1997-11-13,
1420,Helson,Arille,,BEL,1997-11-13,
1421,Hoffmann,Andi,,GER,1997-11-13,
1436,Mitschorov,Alexander,,BUL,1997-11-13,
1440,Piratinsky,Alexander,,RUS,1997-11-13,
1458,Dragomir,Catalin,,ROU,1997-11-13,
1459,Geerts,Christian,,BEL,1997-11-13,
1477,Milcovich,Eric,,ITA,1997-11-13,
1490,Stan,Florian,,ROU,1997-11-13,
1505,Thomoglou,George,,GRE,1997-11-13,
1508,Chub,Hryhorii,,UKR,1997-11-13,
1520,Ten Sijthoff,Isaac,,NED,1997-11-13,
1524,Cardon,Johan,,BEL,1997-11-13,
1544,Topercer,Jan,,SVK,1997-11-13,
1548,Hendry,Katherine,,CAN,1997-11-13,
1551,Boeynaems,Lieve,,BEL,1997-11-13,
1554,Fides,Laco,,SVK,1997-11-13,
1585,Dunev,Nenko,,BUL,1997-11-13,
1587,Kochev,Nikolai,,BUL,1997-11-13,
1598,Albert,Peter,,GER,1997-11-13,
1613,Burdenyuk,Rostislav,,UKR,1997-11-13,
1620,Loncaric,Rudi,,SLO,1997-11-13,
1629,Belomestnov,Serguei,,RUS,1997-11-13,
1634,Iveta,Sukenikova,,SVK,1997-11-13,
1635,Jaromir,Stejskal,,SVK,1997-11-13,
1647,Sigov,Serguei,,RUS,1997-11-13,
1658,Rant,Tomaz,,SLO,1997-11-13,
1661,Cehowin,Vito,,SLO,1997-11-13,
1670,Selivanov,Vladimir,,KAZ,1997-11-13,
1675,Peter,Walter,,SVK,1997-11-13,
134,Joanta,Cristian,male,ROU,1997-11-09,
288,Dozsa,Gyula,male,HUN,1997-11-09,1971
1709,Ackermann,Anja,female,GER,1997-11-01,1976
1713,Huck,Anna Maria,female,GER,1997-11-01,1974
1717,Schütze,Anke,female,GER,1997-11-01,
1720,Daza,Belen,female,GER,1997-11-01,
1866,Reine,Andreas,male,GER,1997-11-01,
1923,Slaby,Christoph,male,GER,1997-11-01,1978
1937,Schütze,Dirk,male,GER,1997-11-01,
1969,Soldner,Frank,male,GER,1997-11-01,
2054,Zeidelhack,Jörg,male,GER,1997-11-01,
2058,Ebel,Klaas,male,GER,1997-11-01,
2156,Weiss,Markus,male,GER,1997-11-01,
2309,Raenger,Ulrich,male,GER,1997-11-01,
2431,Herr,Simon,male,GER,1997-11-01,1982
2463,Spöckmaier,Phillip,male,GER,1997-11-01,1981
2471,Heller,Tobias,male,GER,1997-11-01,
310,Nikolaos,Gazos,male,GRE,1997-10-24,
345,Ruther,Henrik,male,SWE,1997-10-24,
443,Nagy,Janos,male,HUN,1997-10-24,1971
547,Bartocha,Marcin,male,POL,1997-10-24,1975
598,Meyer,Mikael,male,SWE,1997-10-24,
634,Toman,Marcel,male,CZE,1997-10-24,1972
782,Stefanek,Roman,male,CZE,1997-10-24,1977
877,Evangelios,Theos,male,GRE,1997-10-24,
1019,Rosten,Anita,female,SWE,1997-10-24,
1032,Brenguer,Beatrice,female,FRA,1997-10-24,
1107,Smejkalova,Eva,female,CZE,1997-10-24,1972
760,Hartmann,Reto,male,SUI,1997-10-19,1967
3805,Armand-Piola,Muriel,female,SUI,1997-10-19,
3989,Rezzonico,Aaron,male,SUI,1997-10-19,
3996,Vigerust,Arnfinn,male,SUI,1997-10-19,1959
4124,Grünberger,Jean-Bernard,male,SUI,1997-10-19,
4494,Bider,Jonas,male,SUI,1997-10-19,
4757,Hüppi,Michael,male,SUI,1997-10-19,
4778,Wyler,Moritz,male,SUI,1997-10-19,
4850,Zilioli,Vincent,male,SUI,1997-10-19,
2529,Houlding,Leo,male,GBR,1997-09-21,
2639,Batic,Alessio,male,ITA,1997-09-21,
2656,Wenter,Florian,male,ITA,1997-09-21,1979
2695,Eisenbeutel,Bianca,female,AUT,1997-09-21,
116,Bucher,Christoph,male,GER,1997-09-13,1969
189,Kim,Deok Jung,male,KOR,1997-09-05,
285,Cogo,Gianluca,male,ITA,1997-09-05,1971
524,Modoni,Luca,male,ITA,1997-09-05,1977
722,Mussatto,Phillipe,male,FRA,1997-09-05,1958
1071,Vallet,Catherine,female,FRA,1997-09-05,1962
1115,Colliere,Frederique,female,FRA,1997-09-05,
1341,Griva,Silvia,female,ITA,1997-09-05,1971
1358,Pearsons,Silvia,female,GBR,1997-09-05,1964
1183,Bless-Reith,Karin,female,SUI,1997-08-31,1965
3773,Denoth,Gaby,female,SUI,1997-08-31,
3943,Bassi,Elena,female,SUI,1997-08-31,
4027,Cameroni,Claudio,male,SUI,1997-08-31,1961
4079,Gabriel,Ernst,male,SUI,1997-08-31,
4133,Müller,Jakob,male,SUI,1997-08-31,
4274,Chong,Steven,male,SUI,1997-08-31,
4420,Minotti,Bruno,male,SUI,1997-08-31,
4590,Taisch,Remo,male,SUI,1997-08-31,
4646,Gilardini,Alfio,male,SUI,1997-08-31,
4755,Gianini,Mirko,male,SUI,1997-08-31,
2350,Schneider,Jasmin,female,GER,1997-08-24,1983
2352,Beaujean,Laura,female,GER,1997-08-24,
2371,Gossner,Johannes,male,GER,1997-08-24,
2392,Trögler,Tim,male,GER,1997-08-24,
2416,Dargas,Michael,male,GER,1997-08-24,
2420,Korten,Max,male,GER,1997-08-24,
2449,Kirsten,Henry,male,GER,1997-08-24,1981
2454,Asik,Metin,male,GER,1997-08-24,
2503,Obrez,Erik,male,SLO,1997-08-24,
2521,Jeran,Matjaz,male,SLO,1997-08-24,
2591,Bischof,Gerald,male,AUT,1997-08-24,
2673,Lechner,Martin,male,AUT,1997-08-24,
2682,Franco,Raul,male,ESP,1997-08-24,
2685,Kozelj,Saso,male,SLO,1997-08-24,
1371,Winkler,Susan,female,GER,1997-08-22,1960
1756,Kaiser,Jutta,female,GER,1997-08-22,
1810,Flohé,Stefanie,female,GER,1997-08-22,1965
1888,Kramer,Benjamin,male,GER,1997-08-22,
1911,Harang,Christian,male,GER,1997-08-22,
1966,Schweinheim,Frank,male,GER,1997-08-22,
2095,Dorfleitner,Michael,male,GER,1997-08-22,
2126,Lange,Mark,male,GER,1997-08-22,
2289,Schulte,Thomas,male,GER,1997-08-22,
3807,Bachmann,Manuela,female,SUI,1997-08-07,
3845,Rutschmann,Regula,female,SUI,1997-08-07,
3911,Harzenetter,Maja,female,SUI,1997-08-07,
3934,Harzenetter,Ursina,female,SUI,1997-08-07,
3938,Ganter,Charlotte,female,SUI,1997-08-07,
3949,Suter,Stephanie,female,SUI,1997-08-07,
4312,Mani,Urs,male,SUI,1997-08-07,
4403,Beutler,Andry,male,SUI,1997-08-07,
4411,Schmid,Aurelio,male,SUI,1997-08-07,
4439,Fuchs,David,male,SUI,1997-08-07,
4447,Wäckerlin,David,male,SUI,1997-08-07,
4474,Wagner,Florian,male,SUI,1997-08-07,
4549,May,Matthias,male,SUI,1997-08-07,
4592,Utz,Ronny,male,SUI,1997-08-07,
4606,Pfister,Stefan,male,SUI,1997-08-07,
4607,Quinquard,Stephané,male,SUI,1997-08-07,
4610,Rohner,Severin,male,SUI,1997-08-07,
4619,Meylan,Thierry,male,SUI,1997-08-07,
4795,Thür,Patrick,male,SUI,1997-08-07,
4822,Huber,Stefan,male,SUI,1997-08-07,
4830,Sutter,Stefan,male,SUI,1997-08-07,
4843,Baumann,Ueli,male,SUI,1997-08-07,
667,Fourbet,Olivier,male,FRA,1997-07-27,
108,Wolf,Bernhard,male,GER,1997-07-04,
327,Cron,Hans-Jürgen,male,GER,1997-07-04,
1194,Spengler,Karin,female,GER,1997-07-04,
1742,Arnold,Heike,female,GER,1997-07-04,1977
1762,Kadner,Karin,female,GER,1997-07-04,
1928,Danzer,Daniel,male,GER,1997-07-04,
1944,Otto,Eric,male,GER,1997-07-04,
2004,Köppen,Hendrik,male,GER,1997-07-04,
2187,Amrhein,Ralf,male,GER,1997-07-04,
2324,Flad,Wolfgang,male,GER,1997-07-04,
2326,Lautenschläger,Werner,male,GER,1997-07-04,
2480,Klampfer,Alexander,male,AUT,1997-06-29,
2483,Pelko,Ales,male,SLO,1997-06-29,
2486,Trnovec,Andej,male,SVK,1997-06-29,
2520,Koutski,Jiri,male,CZE,1997-06-29,
2548,Prybeniuk,Oleh,male,UKR,1997-06-29,
2549,Ostoverkhov,Petr,male,RUS,1997-06-29,
2555,Pavlicek,Radek,male,CZE,1997-06-29,
2608,Ichernikh,Maxim,male,RUS,1997-06-29,
2612,Sienkovoi,Maksym,male,RUS,1997-06-29,
2645,Gromozdov,Denis,male,RUS,1997-06-29,
2669,Vobornik,Jao,male,CZE,1997-06-29,
2678,Dolejs,Ondrej,male,CZE,1997-06-29,
2698,Senni,Christina,female,ITA,1997-06-29,1981
2746,Povalakova,Lucia,female,SVK,1997-06-29,
2754,Rapcanova,Marketta,female,CZE,1997-06-29,
2759,Rolentcova,Nina,female,SVK,1997-06-29,
2766,Zula,Spela,female,SLO,1997-06-29,
177,Englekirk,Doug,male,USA,1997-06-23,1961
330,Florine,Hans,male,USA,1997-06-23,1964
389,Campbel,Jason,male,USA,1997-06-23,
836,Mason,Seth,male,USA,1997-06-23,
1028,Watkins,Abby,female,USA,1997-06-23,
1029,Bensman,Bobbie,female,USA,1997-06-23,
1356,Presson,Shelly,female,USA,1997-06-23,1960
1374,Levine,Tiffany,female,USA,1997-06-23,1966
1375,Laidman,Tanya,female,USA,1997-06-23,
1381,Sutherland,Tara,female,USA,1997-06-23,
1399,Sandford,Jola,female,CAN,1997-06-23,
1403,Kozub,Zoe,female,CAN,1997-06-23,
3732,Grossen,Brigitte,female,SUI,1997-06-15,
3755,Grossen,Daniela,female,SUI,1997-06-15,
3771,Winkler,Françoise,female,SUI,1997-06-15,
3991,Ramseier,Andreas,male,SUI,1997-06-15,
4006,Frachehoud,Blaise,male,SUI,1997-06-15,
4125,Germann,Jakob,male,SUI,1997-06-15,
4150,Roulin,Lionel,male,SUI,1997-06-15,
4202,Wirth,Mischu,male,SUI,1997-06-15,
4425,Fleury,Cyril,male,SUI,1997-06-15,
4468,Roulin,Frédéric,male,SUI,1997-06-15,
4501,Delly,Julien,male,SUI,1997-06-15,
4602,Kolly,Simon,male,SUI,1997-06-15,
2338,Russig,Anja,female,GER,1997-06-04,
2351,Waurich,Jaqueline,female,GER,1997-06-04,
2354,Steinacker,Marlen,female,GER,1997-06-04,1979
2368,Kiml,Florian,male,GER,1997-06-04,1979
2417,Goth,Marcus,male,GER,1997-06-04,1983
2426,Weinberg,Markus,male,GER,1997-06-04,1983
2440,Andra,Uwe,male,GER,1997-06-04,
2465,Redenyi,Reinold,male,GER,1997-06-04,1980
2478,Dermatis,Alexandros,male,GRE,1997-06-01,
2510,Regazzi,Giovanni,male,ITA,1997-06-01,1981
2559,Tsioutsios,Stylianos,male,GRE,1997-06-01,
2563,Grilc,Uros,male,SLO,1997-06-01,
2600,Marcelis,Julien,male,BEL,1997-06-01,
2624,Madsen,Robert,male,SWE,1997-06-01,
2626,Wennekes,Raymond,male,NED,1997-06-01,
2747,Rogeaux,Leaticia,female,FRA,1997-06-01,
2507,Natali,Federico,male,ITA,1997-05-04,1981
2525,Kajda,Krzysztof,male,POL,1997-05-04,
2562,Schrott,Thomas,male,AUT,1997-05-04,
2601,Mottiaux,Jeremie,male,BEL,1997-05-04,
2646,Horvath,Daniel,male,AUT,1997-05-04,
2657,Florek,Grzegorz,male,POL,1997-05-04,
2729,Benedetti,Erica,female,ITA,1997-05-04,1991
2763,Crisciani,Susanna,female,ITA,1997-05-04,1983
